,kepid,ra_kic,dec_kic,source_id,random_index,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_params_solved,pseudocolour,pseudocolour_error,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,phot_variable_flag,l,b,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,ag_gspphot,ebpminrp_gspphot,angdist,kepler_gaia_ang_dist,pm_corrected,tm_designation,kepmag,teff,teff_err1,teff_err2,teff_prov,logg,logg_err1,logg_err2,logg_prov,feh,feh_err1,feh_err2,feh_prov,radius,radius_err1,radius_err2,mass,mass_err1,mass_err2,prov_sec,nconfp,nkoi,ntce,jmag,hmag,kmag,planet?,kepler_gaia_mag_diff,KIC,Teff,log(g),Mass,PRot,e_PRot,Rper,LPH,w,DC,Flag,heritage
33,3954332,291.52734,39.0718,2052785464584100864,1342149403,291.5279507004065,39.07208414794212,6.633578972667339,0.07916865,83.79048,107.96047390810642,0.097492516,52.25929625239854,0.09376154,95,1.2215945,0.021229438,0,0,1.0109384,895.98157,17.654196,28.44689,19.35772,281.1031,16.398607,1.489001,2.9591122,,,16959,,,,NOT_AVAILABLE,71.60645607236965,10.560191698552483,False,False,0,False,False,False,False,False,True,True,False,3224.4968,5.0028,-0.1985,153.3469,0.5631,0.3808,1.9898923611128485,0.18790309675309255,True,2MASS J19260654+3904185,18.394,3325,108,-59,PHO54,5.113,0.096,-0.132,PHO54,-0.36,0.35,-0.25,PHO54,0.19,0.094,-0.04,0.171,0.103,-0.044,DSEP,0,0,0,14.584,14.132,13.789,none,-0.7398042144775374,,,,,,,,,,,,
34,4037286,285.11099,39.128082,2100296324087634560,763752190,285.1105384348367,39.12748215861967,4.974947892408683,0.047410958,104.93245,-78.71307174439717,0.050309427,-134.49066091432343,0.05704335,31,,,0,0,0.9908369,1360.8529,16.819366,87.571526,18.277386,354.50174,15.638979,1.4377855,2.6384068,,,16959,,,,NOT_AVAILABLE,69.52455085827306,15.10743592626449,False,False,0,True,False,False,False,False,True,True,False,3426.9072,4.8593,-0.0969,199.7624,0.4807,0.3073,2.500686412700407,0.007760297639306365,True,2MASS J19002664+3907413,17.357,3378,111,-91,PHO54,5.006,0.11,-0.11,PHO54,-0.18,0.3,-0.25,PHO54,0.255,0.097,-0.073,0.241,0.113,-0.075,DSEP,0,0,0,14.06,13.459,13.22,none,-0.5376335449218743,,,,,,,,,,,,
35,4039602,285.94247,39.139908,2100074978654121984,923588651,285.9428068913212,39.14021294414304,7.169743396630697,0.05377272,133.33421,53.39001810482054,0.058465414,86.45146847177435,0.062857136,31,,,0,0,0.99647677,1064.411,17.209206,45.61093,18.759733,374.60233,16.002672,1.4527496,2.757061,,,16959,,,,NOT_AVAILABLE,69.79901766021572,14.518784060909459,False,False,0,True,False,False,False,False,True,True,False,3377.6396,5.0317,-0.4925,138.5775,0.6099,0.3849,1.4456850579867062,0.29822313287704605,True,2MASS J19034619+3908232,17.952,3185,999999,999999,PHO54,5.116,,,PHO54,0.0,,,PHO54,0.181,,,0.156,,,BTSL,0,0,0,14.424,13.908,13.537,none,-0.7427943725585955,,,,,,,,,,,,
36,4055820,291.19238,39.156109,2052954583214664064,284333394,291.1927135310548,39.156701040968464,11.360506142315502,0.018184485,624.7362,53.920032907839804,0.020199914,120.24478067431284,0.02006414,31,,,0,0,0.99488723,2657.522,14.747781,435.49725,16.074493,1368.2637,13.609931,1.4141604,2.4645624,8.1524515,12.301226,10,7.1078305,,,NOT_AVAILABLE,71.5659288006062,10.830801016380898,False,False,0,True,True,False,False,False,True,True,False,3515.6702,4.7781,-0.4361,88.3014,0.482,0.2949,2.3258372282430426,0.21839558381914817,True,2MASS J19244616+3909220,14.751,3352,55,-45,PHO2,4.969,0.05,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.28,0.047,-0.034,0.267,0.054,-0.039,DSEP,0,0,0,12.087,11.521,11.268,none,-0.0032192001342767895,,,,,,,,,,,,
37,4067894,294.28229,39.118881,2052410221882942336,669761222,294.2822940737701,39.118884115348905,3.853796171598064,0.029435726,130.92241,2.4286297708136364,0.03597627,-0.5317677736684031,0.03622059,31,,,0,0,1.0241958,1328.1057,15.93033,185.96933,17.276968,583.18463,14.78993,1.4130982,2.4870377,,,16959,,,,NOT_AVAILABLE,72.64216105784246,8.681707325190288,False,False,0,True,False,False,False,False,True,True,False,3590.5247,4.5393,-0.023,254.7525,0.5593,0.3446,0.015976341633861996,0.0338255265177085,True,2MASS J19370775+3907079,15.844,3360,55,-50,PHO2,4.961,0.055,-0.05,PHO2,0.0,0.1,-0.1,PHO2,0.287,0.047,-0.038,0.274,0.057,-0.041,DSEP,0,0,6,13.216,12.59,12.386,none,0.0863302764892584,4067894.0,3358.0,4.97,0.3054,5.066,0.005,44267.12,1.763,0.7969,1.0,---,1.0
38,4078409,296.52927,39.142559,2073228615565903360,223067893,296.5297220392754,39.14157802041826,13.065920383642661,0.05425874,240.80766,75.37660646594384,0.05981166,-220.46073827643252,0.06277541,31,,,1,0,0.9973678,1077.2916,16.948868,68.21235,18.788607,454.6326,15.677586,1.4906722,3.111021,,,16959,,,,NOT_AVAILABLE,73.50768532034698,7.163546983522016,False,False,0,True,False,False,False,False,False,True,False,,,,,,,3.7502897309304237,0.05625794945098282,True,2MASS J19460701+3908335,18.055,2661,999999,999999,PHO54,5.283,,,PHO54,0.0,,,PHO54,0.116,,,0.094,,,BTSL,0,0,0,13.895,13.42,13.155,none,-1.1061322021484372,,,,,,,,,,,,
39,4140528,286.36276,39.274158,2100442524774132096,1731562655,286.36301531885493,39.273644786056785,5.475615353634553,0.027398208,199.85304,38.91198303651252,0.029770425,-101.94756100256976,0.03212453,31,,,0,0,1.0524889,2339.622,15.850563,213.15955,17.098131,802.32135,14.747764,1.3921843,2.3503675,,,16959,,,,NOT_AVAILABLE,70.05922759266353,14.273224956094031,False,False,0,True,False,False,False,False,False,True,False,,,,,,,1.9798492221760675,0.23397539187714692,True,2MASS J19052706+3916269,15.903,3357,40,-40,PHO2,5.053,0.036,-0.044,PHO2,-0.2,0.1,-0.1,PHO2,0.233,0.03,-0.027,0.224,0.034,-0.034,DSEP,0,0,0,13.319,12.722,12.515,none,-0.05243695068359422,4140528.0,3346.0,5.07,0.3014,52.676,0.341,5458.74,0.612,0.3396,1.0,---,1.0
40,4173466,295.26212,39.278702,2076191249644368000,484820089,295.26209570396185,39.27909367780295,4.635174118571426,0.0409799,113.108475,-0.8529982359156456,0.04475941,78.97245534865172,0.05003569,31,,,0,0,1.9456425,2309.009,15.439801,258.5141,16.607082,1328.7856,14.369115,1.3759506,2.2379675,-30.760273,5.7036433,20,4.9068804,,,NOT_AVAILABLE,73.14892686097947,8.089378311226966,False,False,1,True,False,False,False,False,True,True,False,3768.4092,4.6996,0.0295,197.1041,0.5354,0.3124,1.411664624145344,0.15613988300632087,True,2MASS J19410290+3916433,15.519,3398,45,-40,PHO2,5.066,0.036,-0.04,PHO2,-0.4,0.1,-0.1,PHO2,0.224,0.027,-0.025,0.212,0.033,-0.027,DSEP,0,0,0,12.97,12.398,12.178,none,-0.07919878387451185,4173466.0,3399.0,5.06,0.3193,38.086,0.702,5812.11,0.786,0.4943,1.0,---,1.0
41,4173772,295.33414,39.203663,2076187607512107008,347620089,295.3351521945108,39.20423406566133,22.082562578800708,0.010753683,2053.4883,183.6745248726781,0.011781088,132.9964716799866,0.012938044,31,,,0,0,1.1298848,2487.555,13.376279,671.28845,14.745892,2195.144,12.227818,1.4176729,2.518074,-51.114307,1.5450045,15,22.215843,0.62894,0.3904651,NOT_AVAILABLE,73.10994632959199,8.003846586758478,False,False,0,True,True,True,False,False,False,True,False,,,,,,,3.492782349715464,0.13577920268640187,True,2MASS J19412016+3912129,14.028,2979,999999,999999,PHO54,5.199,,,PHO54,0.0,,,PHO54,0.141,,,0.115,,,BTSL,0,0,0,10.675,10.097,9.848,none,-0.6517211227416997,,,,,,,,,,,,
42,4248433,287.40701,39.390556,2100412013326999296,1486232550,287.4070576902112,39.391118990172956,27.042125035361916,0.016498115,1639.1039,6.5174640457188175,0.019506698,135.22310424286664,0.01835766,31,,,0,0,1.0556915,1250.0607,14.471181,218.83006,16.299524,550.4891,13.189217,1.5055002,3.1103077,,,16959,,,,NOT_AVAILABLE,70.50621298911953,13.582060626486568,False,False,0,True,True,False,False,False,True,True,False,3067.2634,4.9641,-0.003,36.7748,0.0013,0.001,2.031103119086191,0.13972287018594937,True,2MASS J19093768+3923256,15.739,3000,999999,999999,SPE17,5.191,,,SPE17,0.0,,,SPE17,0.144,,,0.117,,,BTSL,0,0,1,11.328,10.711,10.433,none,-1.2678190841674812,,,,,,,,,,,,
43,4249500,287.80414,39.372509,2099751550436638080,1400359995,287.80387431420405,39.372180180447124,11.525426686570436,0.019022524,605.8831,-41.46287216518664,0.020757327,-65.07612024260328,0.022239726,31,,,0,0,1.0074528,2886.9512,14.743404,329.57077,16.102009,1497.0996,13.597463,1.416956,2.5045462,-49.57164,7.392481,4,6.6102777,,,NOT_AVAILABLE,70.6178766419851,13.294594458156187,False,False,0,True,True,False,False,False,True,True,False,3487.21,4.7393,-0.464,87.1932,0.4895,0.3021,1.3956935256471739,0.16153210942858365,True,2MASS J19111299+3922210,14.769,3352,50,-45,PHO2,4.969,0.05,-0.05,PHO2,0.0,0.1,-0.1,PHO2,0.28,0.043,-0.036,0.267,0.055,-0.041,DSEP,0,0,0,12.077,11.48,11.191,none,-0.025595611572265753,4249500.0,3345.0,4.97,0.3011,50.032,8.126,,0.264,0.1294,1.0,,2.0
44,4270856,293.66803,39.342793,2052455336220510080,177447265,293.6677761408198,39.342320733166595,6.629559697300453,0.04003,165.61479,-83.39795553843435,0.04743585,-119.2701676134152,0.04855246,31,,,0,0,1.3277389,1034.6879,16.062994,67.78499,17.576796,304.0,14.794511,1.5338234,2.7822847,,,16959,,,,NOT_AVAILABLE,72.61689207917118,9.206954326603437,False,False,0,True,False,False,False,False,True,True,False,3434.188,4.7749,0.1162,149.0413,0.6267,0.4141,1.841216953713987,0.6612135770856613,True,2MASS J19344039+3920344,16.822,2865,999999,999999,PHO54,5.234,,,PHO54,0.0,,,PHO54,0.129,,,0.104,,,BTSL,0,0,0,13.129,12.586,12.331,none,-0.7590059967041007,,,,,,,,,,,,
45,4277598,295.18353,39.38443,2076239662517258880,1451088640,295.1838878693714,39.38449536713389,6.654038059574066,0.02716043,244.99016,57.87712990663101,0.029347437,14.384658005875918,0.031437777,31,,,0,0,1.0458192,2157.0195,15.850481,302.28262,17.162243,962.7791,14.712221,1.4175766,2.4500217,,,16959,,,,NOT_AVAILABLE,73.21320476770472,8.192916266034576,False,False,0,True,False,False,False,False,True,True,False,3533.9253,4.8128,-0.3149,149.8151,0.4649,0.2846,1.023185716330778,0.06991480398912471,True,2MASS J19404404+3923039,15.916,3360,43,-37,PHO2,4.961,0.04,-0.044,PHO2,0.0,0.1,-0.1,PHO2,0.287,0.041,-0.03,0.274,0.047,-0.034,DSEP,0,0,0,13.201,12.634,12.427,none,-0.06551896667480506,4277598.0,3350.0,4.96,0.3028,52.623,1.972,,0.259,0.1101,1.0,,2.0
46,4346809,285.55276,39.491589,2100284469978204160,709184385,285.5524752813051,39.49113356384291,6.980595995545705,0.020716516,336.958,-45.711436217888604,0.023077898,-90.10629105233986,0.02404056,31,,,0,0,1.0568831,2625.1157,15.21442,297.13882,16.58177,1031.8542,14.064993,1.4191797,2.516777,,,16959,,,,NOT_AVAILABLE,70.00941981517826,14.934635160975185,False,False,0,True,False,False,False,False,True,True,False,3521.0242,4.6549,-0.1524,142.3692,0.4756,0.2968,1.8204057698771545,0.20665710109474955,True,2MASS J19021266+3929297,15.27,3348,45,-40,PHO2,4.972,0.04,-0.044,PHO2,0.0,0.1,-0.1,PHO2,0.277,0.041,-0.03,0.263,0.052,-0.03,DSEP,0,0,0,12.525,11.88,11.627,none,-0.05557968139648395,4346809.0,3344.0,4.98,0.3008,48.324,0.1,4654.71,0.715,0.4102,1.0,---,1.0
47,4364717,291.48764,39.40535,2052987224966490112,112350376,291.48682460495064,39.40531600790596,8.180445536261551,0.03939495,207.65215,-133.09845805862517,0.041680906,-5.233302898627996,0.045894913,31,,,0,0,0.9283068,1747.2358,16.559034,155.19763,17.78721,595.7021,15.46106,1.3911729,2.326151,,,16959,,,,NOT_AVAILABLE,71.8955839539325,10.737159623235913,False,False,0,True,False,False,False,False,True,True,False,3464.1091,4.8604,-1.1087,121.7404,0.3775,0.222,2.271424574569293,0.14383959812598654,True,2MASS J19255703+3924192,16.645,3312,59,-34,PHO2,5.141,0.08,-0.088,PHO2,-0.4,0.2,-0.15,PHO2,0.176,0.049,-0.028,0.156,0.052,-0.028,DSEP,0,0,0,14.033,13.548,13.135,none,-0.08596565246581989,,,,,,,,,,,,
48,4446088,285.26382,39.575569,2100312851122020224,825827667,285.2638507408788,39.5756597570746,3.7354382678417575,0.037821107,98.765976,4.903789581539423,0.04129474,24.215986833827976,0.042722076,31,,,0,0,1.0804359,1655.2688,16.306547,129.20273,17.621092,572.3119,15.168857,1.4163935,2.4522352,,,16959,,,,NOT_AVAILABLE,70.00004822567092,15.172573570218262,False,False,0,True,False,False,False,False,True,True,False,3523.01,4.5378,-0.3344,270.0533,0.4498,0.2786,0.3376769348600174,0.0611143075993902,True,2MASS J19010331+3934320,16.347,3310,43,-36,PHO2,5.051,0.04,-0.044,PHO2,-0.1,0.1,-0.1,PHO2,0.225,0.033,-0.024,0.207,0.037,-0.027,DSEP,0,0,0,13.652,12.99,12.72,none,-0.04045283508300912,,,,,,,,,,,,
49,4448009,286.13327,39.50201,2100648099088747904,1335328684,286.1330940861611,39.50192061200782,4.274931852734868,0.04893444,87.36039,-30.060179312592,0.0541576,-19.336655778098876,0.054511894,31,,,0,0,1.094796,1364.6069,16.715387,96.930016,18.148882,401.09756,15.545633,1.4299428,2.6032486,,,16959,,,,NOT_AVAILABLE,70.2023305962442,14.527143759701683,False,False,0,True,False,False,False,False,True,True,False,3438.3477,4.5693,-0.5135,236.3765,0.5258,0.3306,0.5850899095068443,0.014597465291860342,True,2MASS J19043198+3930072,16.768,3230,38,-16,PHO2,5.294,0.01,-0.19,PHO2,-0.1,0.1,-0.1,PHO2,0.122,0.068,-0.004,0.107,0.065,-0.003,DSEP,0,0,0,13.988,13.384,13.147,none,-0.05261265563964912,,,,,,,,,,,,
50,4476546,294.8168,39.503891,2076254162327017472,1033656384,294.8166243908615,39.50357604162346,4.894493401545942,0.034843143,140.47221,-27.387024305373497,0.03745836,-60.18762525334745,0.036128018,31,,,0,0,1.1443639,1665.7462,15.854703,234.80011,17.160124,777.0595,14.729721,1.4042482,2.4304028,,,16959,,,,NOT_AVAILABLE,73.18257149941962,8.499021332372022,False,False,0,True,False,False,False,False,True,True,False,3617.156,4.7218,0.0115,196.0666,0.5113,0.3113,1.2343235606049248,0.1779016722915407,True,2MASS J19391603+3930139,15.889,3348,45,-45,PHO2,4.972,0.055,-0.05,PHO2,0.0,0.1,-0.1,PHO2,0.277,0.047,-0.038,0.263,0.055,-0.041,DSEP,0,0,0,13.185,12.596,12.338,none,-0.034297050476073565,4476546.0,3347.0,4.96,0.3018,42.852,4.323,6108.46,0.794,0.4719,1.0,---,1.0
51,4545041,286.08258,39.621712,2100652668933961600,620583427,286.0826100865475,39.621710931230766,2.46190040974287,0.076424204,32.21362,2.095291271432832,0.08592095,-1.6718132188439707,0.09010417,31,,,0,0,2.6256022,602.6981,15.852705,144.37294,17.225159,392.82162,14.665155,1.4615744,2.5600033,,,16959,,,,VARIABLE,70.30002058421354,14.610360299421188,False,False,0,True,False,False,True,False,True,True,False,3486.0308,4.0162,-0.5897,325.8848,0.556,0.3499,0.08351800527914748,0.05490857488061693,True,2MASS J19041982+3937181,15.886,3336,43,-40,PHO2,4.983,0.045,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.268,0.04,-0.033,0.252,0.047,-0.034,DSEP,0,0,0,13.046,12.359,12.145,none,-0.033294998168944545,,,,,,,,,,,,
52,4545209,286.17554,39.605911,2100649817070960000,954044655,286.17554618766013,39.60568812497955,5.594420703350857,0.057469424,97.34604,4.617252297895774,0.06459924,-22.85792810675624,0.06389689,95,1.2174195,0.014902623,1,0,0.9614499,1040.4458,16.322107,61.840134,17.58424,62.198505,14.950173,1.7160962,2.6340666,,,16959,,,,NOT_AVAILABLE,70.31414423277407,14.538279570538897,False,False,0,True,False,False,False,False,True,True,False,3480.8884,4.7739,-0.2239,179.5658,0.4837,0.3035,0.8025336013951492,0.4402911587613696,True,2MASS J19044213+3936212,16.052,3232,41,-25,PHO2,5.102,0.066,-0.06,PHO2,0.0,0.1,-0.1,PHO2,0.19,0.036,-0.029,0.166,0.041,-0.027,DSEP,0,0,0,13.212,12.659,12.374,none,0.27010731506347696,,,,,,,,,,,,
53,4548115,287.4173,39.694408,2100524816348488576,99346955,287.4167778484448,39.69371572518535,6.1146707564674845,0.065377764,93.5283,-92.96824013891907,0.069240116,-157.1086747587325,0.07448455,31,,,0,0,1.1096483,1113.9835,17.274397,48.57816,18.839523,340.61414,16.071835,1.4457579,2.7676888,,,16959,,,,NOT_AVAILABLE,70.7936282986703,13.6987123499483,False,False,0,True,False,False,False,False,True,True,False,3313.837,4.9811,-0.264,163.7665,0.4477,0.2927,2.881506590662223,0.0464038788345371,True,2MASS J19094016+3941401,16.873,2661,999999,999999,PHO54,5.283,,,PHO54,0.0,,,PHO54,0.116,,,0.094,,,BTSL,0,0,0,14.415,13.929,13.655,none,0.4013968963623036,,,,,,,,,,,,
54,4553205,289.2529,39.66621,2101032069167917824,1201489404,289.2528716544517,39.666330626690126,3.7663869183141627,0.034727518,108.4554,-6.958008849656979,0.036742773,23.728524275518133,0.03841372,31,,,0,0,1.2400846,1601.1016,15.822307,175.10088,17.111917,796.312,14.684663,1.4213606,2.4272547,,,16959,,,,NOT_AVAILABLE,71.37134979993752,12.402255640747276,False,False,0,True,False,False,False,False,True,True,False,3612.8555,4.5123,-0.0385,264.7649,0.5042,0.3082,0.44130329497226706,0.06368253645295183,True,2MASS J19170069+3939583,15.885,3360,43,-37,PHO2,4.961,0.04,-0.044,PHO2,0.0,0.1,-0.1,PHO2,0.287,0.041,-0.03,0.274,0.047,-0.034,DSEP,0,0,0,13.16,12.551,12.305,none,-0.06269336700439432,4553205.0,3351.0,4.96,0.3031,41.398,0.547,6194.83,1.069,0.5722,1.0,---,1.0
55,4568065,293.47531,39.647156,2052476845416792320,356456202,293.4764603288926,39.64727534401578,12.135043585657177,0.025088094,483.69733,193.39271975595707,0.02673569,28.71542382684421,0.0309204,31,,,0,0,1.1041113,1657.7942,15.293449,251.98038,16.922356,1201.3608,14.064136,1.4677545,2.85822,-48.541996,6.7698593,17,6.2938895,,,NOT_AVAILABLE,72.82147782585275,9.47905933798836,False,False,0,True,False,False,False,False,False,True,False,,,,,,,3.2174751907836647,0.09900860368807456,True,2MASS J19335405+3938497,16.095,3328,115,-57,PHO54,5.127,0.092,-0.138,PHO54,-0.42,0.35,-0.25,PHO54,0.184,0.09,-0.039,0.165,0.105,-0.042,DSEP,0,0,0,12.334,11.76,11.513,none,-0.8015505981445301,,,,,,,,,,,,
56,4581084,296.40543,39.628345,2073304103913420544,1446484957,296.4054462695226,39.629075475271016,23.85866215954369,0.021191545,1125.8575,-2.6336366226005126,0.025075424,138.4926257000626,0.025476415,31,,,0,0,2.3289316,2433.9272,13.126838,875.5226,14.604311,1772.272,11.939342,1.4426227,2.6649694,-12.710884,1.176317,26,34.29631,3.0256453,0.87520444,NOT_AVAILABLE,73.88895756868592,7.48584244830357,False,False,1,True,True,True,False,False,False,True,False,,,,,,,2.6300978630830567,0.4229371606386068,True,2MASS J19453730+3937422,14.031,3337,115,-57,PHO54,5.126,0.104,-0.127,PHO54,-0.46,0.3,-0.25,PHO54,0.183,0.088,-0.038,0.164,0.103,-0.034,DSEP,0,0,0,10.31,9.736,9.484,none,-0.9041622695922857,,,,,,,,,,,,
57,4638070,286.08667,39.786777,2100667649780102144,1308310196,286.0850137833432,39.78630853446656,11.597721498965102,0.018683365,620.7512,-283.25398856524066,0.021189922,-105.29361401315255,0.02372048,31,,,0,0,1.0607597,3072.1235,14.820005,569.75836,15.858635,1086.4856,13.813241,1.3425639,2.045394,-49.054195,4.875357,24,5.739669,,,NOT_AVAILABLE,70.45701830245234,14.673783314370455,False,False,0,True,True,False,False,False,True,True,False,3664.6223,4.967,-0.7963,86.1653,0.3559,0.1966,4.882225536403144,0.04969128781616499,True,2MASS J19042083+3947125,15.394,3386,100,-110,PHO54,4.946,0.11,-0.09,PHO54,0.07,0.25,-0.25,PHO54,0.318,0.078,-0.096,0.326,0.093,-0.113,DSEP,0,0,0,12.565,12.018,11.783,none,-0.5739945831298829,,,,,,,,,,,,
58,4644194,288.5488,39.793964,2099779347465417600,867591089,288.5494509644489,39.794548557845104,10.86990064973603,0.03073483,353.6672,105.84559367069637,0.03340487,134.2466867934649,0.035088077,31,,,0,0,1.0093488,1390.268,16.112946,165.96625,17.76947,769.5093,14.883756,1.4635426,2.8857145,,,16959,,,,NOT_AVAILABLE,71.25723753891161,12.946952710733726,False,False,0,True,False,False,False,False,True,True,False,3329.746,4.975,-0.2413,93.2381,0.6169,0.4021,2.7696027002625487,0.11559499654131128,True,2MASS J19141169+3947380,17.076,2661,999999,999999,PHO54,5.283,,,PHO54,0.0,,,PHO54,0.116,,,0.094,,,BTSL,0,0,0,13.158,12.617,12.335,none,-0.9630544433593755,,,,,,,,,,,,
59,4726552,284.27777,39.859421,2103299159062625280,1787316197,284.27758353423724,39.8593060196041,6.287247134863011,0.043171365,145.63466,-29.32134976784611,0.045506906,-22.871696117424356,0.052122258,31,,,0,0,1.045902,1670.7041,16.67794,98.81328,18.0808,397.5103,15.526717,1.414566,2.554082,,,16959,,,,NOT_AVAILABLE,69.96968560676464,15.981972725749825,False,False,0,True,False,False,False,False,True,True,False,3471.7356,4.951,-0.4204,158.229,0.5176,0.3194,0.66095128514958,0.066569975055496,True,2MASS J18570666+3951339,16.71,3301,46,-42,PHO2,5.018,0.05,-0.045,PHO2,0.0,0.1,-0.1,PHO2,0.242,0.039,-0.028,0.222,0.05,-0.031,DSEP,0,0,0,14.007,13.41,13.169,none,-0.0320596313476571,,,,,,,,,,,,
60,4741907,290.30441,39.832722,2101090274564926336,1281023417,290.30472816917955,39.831827818602,8.380560558844833,0.056213442,149.08464,52.50700627489254,0.054518405,-200.88317599809773,0.062606834,31,,,0,0,0.957781,1132.098,17.017273,48.6932,18.844717,283.97305,15.747656,1.4901094,3.0970612,,,16959,,,,NOT_AVAILABLE,71.87873048430043,11.742527863269196,False,False,0,True,False,False,False,False,True,True,False,3270.5823,4.9743,-0.1644,122.3084,0.755,0.5038,3.3370606110812595,0.03977387099397259,True,2MASS J19211305+3949581,17.6,2682,999999,999999,PHO54,5.279,,,PHO54,0.0,,,PHO54,0.117,,,0.095,,,BTSL,0,0,0,13.884,13.316,13.052,none,-0.5827270507812514,,,,,,,,,,,,
61,4814229,283.89172,39.943161,2103312421921812736,104402029,283.8917301815987,39.9431582059468,2.85772758290693,0.028043726,101.902565,1.3520326657861783,0.03170845,-2.2291532477858143,0.03535159,31,,,0,0,1.0364988,1464.6523,15.745962,180.84377,17.016542,379.3388,14.631199,1.4002434,2.3853436,,,16959,,,,NOT_AVAILABLE,69.93441270692189,16.28775631979878,False,False,0,True,False,False,False,False,True,True,False,3654.3384,4.2268,-0.2032,367.8722,0.5355,0.3237,0.029847687672577308,0.02641237441163445,True,2MASS J18553401+3956353,15.895,3373,67,-60,PHO2,4.952,0.066,-0.048,PHO2,0.0,0.1,-0.1,PHO2,0.296,0.05,-0.05,0.286,0.069,-0.056,DSEP,0,0,1,13.193,12.481,12.271,none,-0.14903785705566364,,,,,,,,,,,,
